SA2_2023_V1_00_Origin_CODE,SA2_2023_V1_00_Origin_NAME,SA2_2023_V1_00_Destination_CODE,SA2_2023_V1_00_Destination_NAME,work_2018_Work_at_home,work_2018_Drive_a_private_car_truck_or_van,work_2018_Drive_a_company_car_truck_or_van,work_2018_Passenger_in_a_car_truck_van_or_company_bus,work_2018_Public_bus,work_2018_Train,work_2018_Bicycle,work_2018_Walk_or_jog,work_2018_Ferry,work_2018_Other,work_2018_Total_stated,work_2023_Work_at_home,work_2023_Drive_a_private_car_truck_or_van,work_2023_Drive_a_company_car_truck_or_van,work_2023_Passenger_in_a_car_truck_van_or_company_bus,work_2023_Public_bus,work_2023_Train,work_2023_Bicycle,work_2023_Walk_or_jog,work_2023_Ferry,work_2023_Other,work_2023_Total_stated
155401,Armoy,133301,Quay Street-Customs Street,0,6,0,0,0,9,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,15
155401,Armoy,133700,Shortland Street,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155401,Armoy,135300,Symonds Street West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155401,Armoy,136001,Eden Terrace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155401,Armoy,136002,Grafton West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155401,Armoy,136100,Grafton,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,15
155401,Armoy,136400,Parnell West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
155401,Armoy,138501,Newmarket,0,15,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,12
155401,Armoy,144201,Ellerslie West,0,12,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,12
155401,Armoy,145000,Onehunga Central,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155401,Armoy,145400,Panmure Glen Innes Industrial,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
155401,Armoy,145500,Onehunga-Te Papapa Industrial,0,6,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,9
155401,Armoy,145900,Penrose,0,36,15,0,0,0,0,0,0,0,54,0,33,0,0,0,0,0,0,0,0,39
155401,Armoy,146700,Panmure West,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155401,Armoy,147400,Sylvia Park,0,15,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,15
155401,Armoy,147700,Mount Wellington Industrial,0,42,0,0,0,0,0,0,0,0,45,0,15,0,0,0,0,0,0,0,0,18
155401,Armoy,147900,Auckland Airport,0,39,0,0,0,0,0,0,0,0,39,0,24,0,0,0,0,0,0,0,0,30
155401,Armoy,149600,Otahuhu Industrial,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
155401,Armoy,150101,Otahuhu Central,0,12,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,9
155401,Armoy,150700,Pakuranga Heights East,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
155401,Armoy,152300,East Tamaki,0,132,18,6,0,0,0,0,0,0,162,0,120,15,6,0,0,0,0,0,0,150
155401,Armoy,152400,Howick East,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
155401,Armoy,152700,Middlemore,0,18,0,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,15
155401,Armoy,153800,Somerville,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
155401,Armoy,154400,Otara Central,0,12,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,9
155401,Armoy,154600,Botany Central,0,18,0,0,0,0,0,12,0,0,33,0,21,0,0,0,0,0,27,0,0,57
155401,Armoy,155401,Armoy,93,9,0,0,0,0,0,0,0,0,105,186,6,0,0,0,0,0,0,0,0,201
155401,Armoy,155500,Manukau Central,0,39,0,0,0,0,0,0,0,0,51,0,36,0,0,0,0,0,0,0,0,45
155401,Armoy,156000,Botany Junction,0,18,0,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,0,27
155401,Armoy,156101,Middlefield,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
155401,Armoy,157200,Rongomai East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155401,Armoy,157301,Ormiston North,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
155401,Armoy,157500,Chapel Downs,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155401,Armoy,157600,Wiri West,0,27,0,0,0,0,0,0,0,0,33,0,33,6,0,0,0,0,0,0,0,39
155401,Armoy,158101,Ormiston Central,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
155401,Armoy,161700,Takanini Industrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155401,Armoy,163200,Papakura Central,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
155500,Manukau Central,132700,Hobson Ridge North,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
155500,Manukau Central,138501,Newmarket,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
155500,Manukau Central,144201,Ellerslie West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155500,Manukau Central,145900,Penrose,0,6,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,15
155500,Manukau Central,147700,Mount Wellington Industrial,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,15
155500,Manukau Central,147900,Auckland Airport,0,27,0,0,0,0,0,0,0,0,30,0,24,0,0,9,0,0,0,0,0,33
155500,Manukau Central,150101,Otahuhu Central,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
155500,Manukau Central,150200,Mangere Central,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155500,Manukau Central,152300,East Tamaki,0,24,0,0,0,0,0,0,0,0,27,0,21,0,0,0,0,0,0,0,0,27
155500,Manukau Central,152700,Middlemore,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
155500,Manukau Central,155500,Manukau Central,30,30,0,0,0,0,0,18,0,0,87,54,33,6,0,0,0,0,27,0,0,123
155500,Manukau Central,156000,Botany Junction,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12
155500,Manukau Central,157600,Wiri West,0,24,0,0,0,0,0,0,0,0,30,0,21,0,0,0,0,0,0,0,0,30
155500,Manukau Central,162200,Takanini Central,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,118600,North Harbour,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,12
155601,Papatoetoe North East,131300,Wynyard-Viaduct,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
155601,Papatoetoe North East,132700,Hobson Ridge North,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,133200,Queen Street,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
155601,Papatoetoe North East,133301,Quay Street-Customs Street,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
155601,Papatoetoe North East,134800,Auckland-University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,136100,Grafton,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,12
155601,Papatoetoe North East,136400,Parnell West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,138501,Newmarket,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,140300,Mount St John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,141500,Epsom East,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,142600,Royal Oak West (Auckland),0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,144201,Ellerslie West,0,15,0,0,0,0,0,0,0,0,21,0,9,0,0,0,0,0,0,0,0,12
155601,Papatoetoe North East,145300,Mount Wellington North West,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,145400,Panmure Glen Innes Industrial,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,145500,Onehunga-Te Papapa Industrial,0,18,0,0,0,0,0,0,0,0,24,0,12,6,0,0,0,0,0,0,0,18
155601,Papatoetoe North East,145900,Penrose,0,51,9,0,0,0,0,0,0,0,69,0,42,9,0,0,0,0,0,0,0,54
155601,Papatoetoe North East,146800,Mangere Bridge,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,147400,Sylvia Park,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,147700,Mount Wellington Industrial,0,36,0,0,0,0,0,0,0,0,45,0,24,6,0,0,0,0,0,0,0,36
155601,Papatoetoe North East,147900,Auckland Airport,0,81,0,9,12,0,0,0,0,0,111,0,93,6,9,0,0,0,0,0,0,111
155601,Papatoetoe North East,148200,Favona North,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
155601,Papatoetoe North East,149600,Otahuhu Industrial,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,150101,Otahuhu Central,0,21,0,0,0,0,0,0,0,0,24,0,15,0,0,0,0,0,0,0,0,18
155601,Papatoetoe North East,150200,Mangere Central,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,150700,Pakuranga Heights East,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,151400,Otahuhu South West,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,152300,East Tamaki,0,75,0,0,0,0,0,0,0,0,93,0,75,12,9,0,0,0,0,0,0,102
155601,Papatoetoe North East,152700,Middlemore,0,15,0,0,0,0,0,0,0,0,21,0,24,0,0,0,0,0,0,0,0,33
155601,Papatoetoe North East,152800,Mangere South East,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,153000,Grange,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,153500,Otara West,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
155601,Papatoetoe North East,154101,Dingwall,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,154400,Otara Central,0,12,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,12
155601,Papatoetoe North East,154600,Botany Central,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
155601,Papatoetoe North East,154901,Papatoetoe Central West,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
155601,Papatoetoe North East,154902,Papatoetoe Central East,0,18,0,0,0,0,0,9,0,0,33,0,21,0,0,0,0,0,6,0,0,39
155601,Papatoetoe North East,155500,Manukau Central,0,54,0,0,9,0,0,0,0,0,78,0,78,0,6,6,0,0,0,0,0,102
155601,Papatoetoe North East,155601,Papatoetoe North East,66,9,6,0,0,0,0,0,0,0,90,177,6,0,0,0,0,0,0,0,0,189
155601,Papatoetoe North East,155602,Papatoetoe East,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12
155601,Papatoetoe North East,155701,Otara South West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155601,Papatoetoe North East,155901,Papatoetoe South West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,156000,Botany Junction,0,18,0,0,0,0,0,0,0,0,27,0,30,0,0,0,0,0,0,0,0,30
155601,Papatoetoe North East,156901,Baverstock,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,157500,Chapel Downs,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,157600,Wiri West,0,42,0,0,0,0,0,0,0,0,51,0,45,6,0,0,0,0,0,0,0,60
155601,Papatoetoe North East,161700,Takanini Industrial,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,162200,Takanini Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,163200,Papakura Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,164100,Papakura Industrial,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155601,Papatoetoe North East,166000,Pukekohe Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,116200,Gulf Harbour South,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155602,Papatoetoe East,118600,North Harbour,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12
155602,Papatoetoe East,123500,Wairau Valley,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155602,Papatoetoe East,125100,Henderson Lincoln East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,127500,Henderson Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
155602,Papatoetoe East,131300,Wynyard-Viaduct,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,131900,Mount Albert West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,132400,Victoria Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,132700,Hobson Ridge North,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,133200,Queen Street,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9
155602,Papatoetoe East,133301,Quay Street-Customs Street,0,0,0,0,0,9,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,9
155602,Papatoetoe East,133500,Grey Lynn East,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155602,Papatoetoe East,136001,Eden Terrace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
155602,Papatoetoe East,136100,Grafton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
155602,Papatoetoe East,137701,Mount Eden North East,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,138501,Newmarket,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
155602,Papatoetoe East,140300,Mount St John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,141500,Epsom East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,143301,Ellerslie Central,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155602,Papatoetoe East,144201,Ellerslie West,0,12,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,12
155602,Papatoetoe East,145300,Mount Wellington North West,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155602,Papatoetoe East,145400,Panmure Glen Innes Industrial,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
155602,Papatoetoe East,145500,Onehunga-Te Papapa Industrial,0,12,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,0,30
155602,Papatoetoe East,145900,Penrose,0,54,9,0,0,0,0,0,0,0,69,0,42,6,0,0,0,0,0,0,0,54
155602,Papatoetoe East,147400,Sylvia Park,0,6,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,12
155602,Papatoetoe East,147700,Mount Wellington Industrial,0,30,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,36
155602,Papatoetoe East,147900,Auckland Airport,0,66,0,9,6,0,0,0,0,0,90,0,78,0,6,6,0,0,0,0,0,99
155602,Papatoetoe East,148200,Favona North,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
155602,Papatoetoe East,149600,Otahuhu Industrial,0,9,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,15
155602,Papatoetoe East,150101,Otahuhu Central,0,15,0,0,0,0,0,0,0,0,18,0,24,0,0,0,0,0,0,0,0,33
155602,Papatoetoe East,150200,Mangere Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,150700,Pakuranga Heights East,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155602,Papatoetoe East,151400,Otahuhu South West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155602,Papatoetoe East,152300,East Tamaki,0,51,6,0,0,0,0,0,0,0,66,0,72,15,6,0,0,0,0,0,0,96
155602,Papatoetoe East,152700,Middlemore,0,15,0,0,0,0,0,0,0,0,18,0,39,0,0,0,0,0,0,0,0,48
155602,Papatoetoe East,152800,Mangere South East,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
155602,Papatoetoe East,153000,Grange,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,154400,Otara Central,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,154600,Botany Central,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,154901,Papatoetoe Central West,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
155602,Papatoetoe East,154902,Papatoetoe Central East,0,9,0,0,0,0,0,6,0,0,21,0,18,0,6,0,0,0,0,0,0,39
155602,Papatoetoe East,155500,Manukau Central,0,69,0,6,6,0,0,0,0,0,90,0,72,0,12,18,0,0,0,0,0,111
155602,Papatoetoe East,155602,Papatoetoe East,69,9,6,0,0,0,0,0,0,0,93,168,24,6,0,0,0,0,0,0,0,204
155602,Papatoetoe East,156000,Botany Junction,0,18,0,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,0,21
155602,Papatoetoe East,156201,Papatoetoe South,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155602,Papatoetoe East,157500,Chapel Downs,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155602,Papatoetoe East,157600,Wiri West,0,45,9,0,0,0,0,0,0,0,63,0,66,6,0,0,0,0,0,0,0,81
155602,Papatoetoe East,158101,Ormiston Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155602,Papatoetoe East,160100,Manurewa Central,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,161700,Takanini Industrial,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,162200,Takanini Central,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
155602,Papatoetoe East,163200,Papakura Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
155602,Papatoetoe East,164100,Papakura Industrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155701,Otara South West,118600,North Harbour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155701,Otara South West,131300,Wynyard-Viaduct,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155701,Otara South West,133200,Queen Street,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155701,Otara South West,144201,Ellerslie West,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
155701,Otara South West,145400,Panmure Glen Innes Industrial,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
155701,Otara South West,145500,Onehunga-Te Papapa Industrial,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
155701,Otara South West,145900,Penrose,0,36,0,0,0,0,0,0,0,0,45,0,30,0,0,0,0,0,0,0,0,39
155701,Otara South West,147700,Mount Wellington Industrial,0,30,0,0,0,0,0,0,0,0,39,0,27,0,0,0,0,0,0,0,0,33
155701,Otara South West,147900,Auckland Airport,0,33,0,0,0,0,0,0,0,0,36,0,42,0,0,0,0,0,0,0,0,45
155701,Otara South West,148200,Favona North,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155701,Otara South West,149600,Otahuhu Industrial,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
155701,Otara South West,150101,Otahuhu Central,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
155701,Otara South West,150200,Mangere Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155701,Otara South West,152300,East Tamaki,0,57,0,9,6,0,0,0,0,0,75,0,72,0,6,0,0,0,0,0,0,78
155701,Otara South West,152700,Middlemore,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6
155701,Otara South West,154400,Otara Central,0,12,0,0,0,0,0,6,0,0,21,0,12,0,0,0,0,0,0,0,0,12
155701,Otara South West,155500,Manukau Central,0,27,0,0,0,0,0,0,0,0,39,0,27,0,0,0,0,0,0,0,0,33
155701,Otara South West,155701,Otara South West,33,0,0,0,0,0,0,0,0,0,36,66,0,0,0,0,0,0,0,0,0,66
155701,Otara South West,156000,Botany Junction,0,27,0,0,0,0,0,0,0,0,30,0,18,0,0,0,0,0,0,0,0,18
155701,Otara South West,157600,Wiri West,0,30,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,39
155701,Otara South West,164100,Papakura Industrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155702,Otara South,118600,North Harbour,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
155702,Otara South,131300,Wynyard-Viaduct,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155702,Otara South,132700,Hobson Ridge North,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155702,Otara South,136400,Parnell West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155702,Otara South,144201,Ellerslie West,0,15,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
155702,Otara South,145400,Panmure Glen Innes Industrial,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
155702,Otara South,145500,Onehunga-Te Papapa Industrial,0,15,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,12
155702,Otara South,145900,Penrose,0,33,0,9,0,0,0,0,0,0,48,0,33,9,0,0,0,0,0,0,0,45
155702,Otara South,146800,Mangere Bridge,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155702,Otara South,147400,Sylvia Park,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
155702,Otara South,147700,Mount Wellington Industrial,0,33,0,0,0,0,0,0,0,0,42,0,30,0,0,0,0,0,0,0,0,33
155702,Otara South,147900,Auckland Airport,0,66,6,6,0,0,0,0,0,0,81,0,63,0,6,0,0,0,0,0,0,75
155702,Otara South,149600,Otahuhu Industrial,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
155702,Otara South,150101,Otahuhu Central,0,6,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,18
155702,Otara South,150200,Mangere Central,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
155702,Otara South,150700,Pakuranga Heights East,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
155702,Otara South,151400,Otahuhu South West,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155702,Otara South,152300,East Tamaki,0,96,0,6,0,0,0,0,0,0,114,0,78,9,12,0,0,0,0,0,0,111
155702,Otara South,152700,Middlemore,0,6,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,12
155702,Otara South,154400,Otara Central,0,15,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,21
155702,Otara South,154600,Botany Central,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
155702,Otara South,154902,Papatoetoe Central East,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
155702,Otara South,155500,Manukau Central,0,39,0,9,0,0,0,0,0,0,54,0,45,0,9,0,0,0,0,0,0,63
155702,Otara South,155702,Otara South,33,0,0,0,0,0,0,0,0,0,39,87,0,0,0,0,0,0,9,0,0,99
155702,Otara South,156000,Botany Junction,0,36,0,0,0,0,0,0,0,0,51,0,33,0,6,0,0,0,0,0,0,45
155702,Otara South,157500,Chapel Downs,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155702,Otara South,157600,Wiri West,0,39,0,0,0,0,0,0,0,0,48,0,42,0,9,0,0,0,0,0,0,54
155702,Otara South,164100,Papakura Industrial,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155801,Ferguson,116200,Gulf Harbour South,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
155801,Ferguson,118600,North Harbour,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
155801,Ferguson,132700,Hobson Ridge North,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
