,SA22023_V1_00_usual_residence_address,SA2_2023_V1_00_Origin_NAME,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_educational_institution_address,SA2_2023_V1_00_Destination_NAME,SA22023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,study_2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,study_2023_Total_stated
22113,252700,Ōwhiro Bay,Owhiro Bay,254000,Island Bay East,Island Bay East,0,0,30,0,6,0,0,0,0,0,42,0,0,24,0,0,0,0,0,0,0,24
22114,252700,Ōwhiro Bay,Owhiro Bay,254200,Kilbirnie East,Kilbirnie East,0,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,18
22115,252700,Ōwhiro Bay,Owhiro Bay,255100,Strathmore (Wellington City),Strathmore (Wellington City),0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
22116,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,239900,Porirua Central,Porirua Central,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
22117,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,244700,Petone East,Petone East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22118,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,250700,Pipitea-Kaiwharawhara,Pipitea-Kaiwharawhara,0,9,0,0,0,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6
22119,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,250902,Thorndon South,Thorndon South,0,0,0,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12
22120,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,251300,Wellington University,Wellington University,0,12,0,0,6,0,24,0,0,9,54,0,12,0,0,0,0,57,0,0,0,81
22121,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,251400,Wellington Central,Wellington Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
22122,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,251602,Dixon Street East,Dixon Street East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22123,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,251700,Vivian West,Vivian West,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,12
22124,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,251800,Courtenay,Courtenay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22125,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,251900,Brooklyn East,Brooklyn East,0,0,15,0,0,0,0,0,0,0,24,0,0,33,0,0,0,0,0,0,0,39
22126,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,252100,Vivian East,Vivian East,0,0,6,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
22127,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,252400,Mount Cook East,Mount Cook East,0,6,9,0,30,0,39,0,0,0,87,0,0,15,0,39,0,39,0,0,0,105
22128,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,252502,Mount Victoria South,Mount Victoria South,0,0,9,0,6,27,0,0,0,0,45,0,0,9,0,0,30,6,0,0,0,54
22129,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,75,0,54,0,51,0,0,0,0,0,186,69,0,39,9,51,0,0,0,0,0,174
22130,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,252900,Newtown North,Newtown North,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6
22131,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,253000,Newtown West,Newtown West,0,0,6,0,24,0,0,0,0,0,33,0,0,6,0,18,0,0,0,0,0,27
22132,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,253300,Berhampore,Berhampore,0,0,33,0,9,0,0,0,0,0,45,0,0,27,0,12,0,0,0,0,0,42
22133,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,253600,Newtown South,Newtown South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22134,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,253700,Kilbirnie Central,Kilbirnie Central,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9
22135,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,254000,Island Bay East,Island Bay East,0,0,12,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,6
22136,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,254200,Kilbirnie East,Kilbirnie East,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,21
22137,252900,Newtown North,Newtown North,134100,Queen Street South West,Queen Street South West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22138,252900,Newtown North,Newtown North,250700,Pipitea-Kaiwharawhara,Pipitea-Kaiwharawhara,0,0,0,0,0,0,21,0,0,0,33,0,0,0,0,0,0,6,0,0,0,9
22139,252900,Newtown North,Newtown North,251300,Wellington University,Wellington University,0,0,0,0,12,0,48,0,0,0,72,0,9,0,0,6,0,87,0,0,6,120
22140,252900,Newtown North,Newtown North,251602,Dixon Street East,Dixon Street East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
22141,252900,Newtown North,Newtown North,251700,Vivian West,Vivian West,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,9,0,0,0,15
22142,252900,Newtown North,Newtown North,252400,Mount Cook East,Mount Cook East,0,6,0,0,45,0,9,0,0,0,63,0,6,0,0,36,0,27,0,0,0,78
22143,252900,Newtown North,Newtown North,252502,Mount Victoria South,Mount Victoria South,0,0,0,0,9,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,21
22144,252900,Newtown North,Newtown North,252900,Newtown North,Newtown North,30,0,12,0,60,0,0,0,0,0,108,45,0,9,0,48,0,6,0,0,0,114
22145,252900,Newtown North,Newtown North,253000,Newtown West,Newtown West,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,15,0,0,0,0,0,24
22146,252900,Newtown North,Newtown North,253300,Berhampore,Berhampore,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
22147,252900,Newtown North,Newtown North,253600,Newtown South,Newtown South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
22148,252900,Newtown North,Newtown North,254200,Kilbirnie East,Kilbirnie East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22149,252900,Newtown North,Newtown North,255100,Strathmore (Wellington City),Strathmore (Wellington City),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22150,253000,Newtown West,Newtown West,244700,Petone East,Petone East,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
22151,253000,Newtown West,Newtown West,250700,Pipitea-Kaiwharawhara,Pipitea-Kaiwharawhara,0,0,0,0,12,0,33,0,0,0,57,0,0,0,0,0,0,18,0,0,0,24
22152,253000,Newtown West,Newtown West,251300,Wellington University,Wellington University,0,6,0,0,33,0,87,0,0,6,138,0,24,0,0,9,0,141,0,0,9,195
22153,253000,Newtown West,Newtown West,251400,Wellington Central,Wellington Central,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
22154,253000,Newtown West,Newtown West,251602,Dixon Street East,Dixon Street East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12
22155,253000,Newtown West,Newtown West,251700,Vivian West,Vivian West,0,0,0,6,15,0,0,0,0,0,33,0,0,0,0,6,0,9,0,0,0,18
22156,253000,Newtown West,Newtown West,251800,Courtenay,Courtenay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
22157,253000,Newtown West,Newtown West,252400,Mount Cook East,Mount Cook East,0,0,0,0,108,0,15,0,0,6,144,0,9,6,0,81,0,33,0,0,0,132
22158,253000,Newtown West,Newtown West,252502,Mount Victoria South,Mount Victoria South,0,0,0,0,9,0,0,0,0,0,24,0,0,6,0,6,0,6,0,0,0,24
22159,253000,Newtown West,Newtown West,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
22160,253000,Newtown West,Newtown West,252900,Newtown North,Newtown North,0,0,0,0,111,0,0,0,0,0,117,0,12,21,6,72,0,6,0,0,0,117
22161,253000,Newtown West,Newtown West,253000,Newtown West,Newtown West,72,0,0,0,48,0,0,0,0,0,126,108,0,0,0,36,0,0,0,0,0,147
22162,253000,Newtown West,Newtown West,253300,Berhampore,Berhampore,0,0,0,0,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,12
22163,253000,Newtown West,Newtown West,253600,Newtown South,Newtown South,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
22164,253000,Newtown West,Newtown West,253700,Kilbirnie Central,Kilbirnie Central,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,12
22165,253000,Newtown West,Newtown West,254200,Kilbirnie East,Kilbirnie East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
22166,253101,Hataitai North West,Hataitai North West,250700,Pipitea-Kaiwharawhara,Pipitea-Kaiwharawhara,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,6
22167,253101,Hataitai North West,Hataitai North West,250902,Thorndon South,Thorndon South,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,12
22168,253101,Hataitai North West,Hataitai North West,251300,Wellington University,Wellington University,0,6,0,0,9,0,36,0,0,0,60,0,12,0,0,0,0,36,0,0,0,66
22169,253101,Hataitai North West,Hataitai North West,251400,Wellington Central,Wellington Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22170,253101,Hataitai North West,Hataitai North West,251700,Vivian West,Vivian West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,15
22171,253101,Hataitai North West,Hataitai North West,252400,Mount Cook East,Mount Cook East,0,12,6,0,15,0,9,0,0,0,51,0,9,0,9,15,0,9,0,0,0,51
22172,253101,Hataitai North West,Hataitai North West,252501,Mount Victoria North,Mount Victoria North,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
22173,253101,Hataitai North West,Hataitai North West,252502,Mount Victoria South,Mount Victoria South,0,0,6,0,6,0,6,0,0,0,27,0,0,6,0,18,0,0,0,0,0,33
22174,253101,Hataitai North West,Hataitai North West,252600,Roseneath,Roseneath,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
22175,253101,Hataitai North West,Hataitai North West,252900,Newtown North,Newtown North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
22176,253101,Hataitai North West,Hataitai North West,253101,Hataitai North West,Hataitai North West,33,0,0,0,0,0,0,0,0,0,45,42,0,0,0,0,0,0,0,0,0,45
22177,253101,Hataitai North West,Hataitai North West,253102,Hataitai North East,Hataitai North East,0,0,33,0,60,0,0,0,0,0,93,0,0,18,9,51,0,0,0,0,0,75
22178,253101,Hataitai North West,Hataitai North West,253400,Hataitai South,Hataitai South,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,9
22179,253101,Hataitai North West,Hataitai North West,253700,Kilbirnie Central,Kilbirnie Central,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,9
22180,253101,Hataitai North West,Hataitai North West,254200,Kilbirnie East,Kilbirnie East,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9
22181,253101,Hataitai North West,Hataitai North West,255100,Strathmore (Wellington City),Strathmore (Wellington City),0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
22182,253102,Hataitai North East,Hataitai North East,244700,Petone East,Petone East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
22183,253102,Hataitai North East,Hataitai North East,250600,Karori East,Karori East,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
22184,253102,Hataitai North East,Hataitai North East,250700,Pipitea-Kaiwharawhara,Pipitea-Kaiwharawhara,0,0,0,0,6,0,9,0,0,0,21,0,0,0,0,0,0,9,0,0,0,15
22185,253102,Hataitai North East,Hataitai North East,250902,Thorndon South,Thorndon South,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
22186,253102,Hataitai North East,Hataitai North East,251300,Wellington University,Wellington University,0,12,0,0,0,0,42,0,0,0,63,0,6,0,0,0,0,39,0,0,0,57
22187,253102,Hataitai North East,Hataitai North East,251400,Wellington Central,Wellington Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
22188,253102,Hataitai North East,Hataitai North East,251602,Dixon Street East,Dixon Street East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
22189,253102,Hataitai North East,Hataitai North East,251700,Vivian West,Vivian West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
22190,253102,Hataitai North East,Hataitai North East,252400,Mount Cook East,Mount Cook East,0,12,0,0,15,0,6,0,0,0,39,0,9,0,0,18,0,18,0,0,0,45
22191,253102,Hataitai North East,Hataitai North East,252502,Mount Victoria South,Mount Victoria South,0,0,12,0,24,0,9,0,0,0,48,0,0,6,0,15,9,15,0,0,0,45
22192,253102,Hataitai North East,Hataitai North East,252900,Newtown North,Newtown North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
22193,253102,Hataitai North East,Hataitai North East,253101,Hataitai North West,Hataitai North West,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9
22194,253102,Hataitai North East,Hataitai North East,253102,Hataitai North East,Hataitai North East,21,0,30,6,102,0,0,0,0,0,165,54,0,12,0,57,0,0,0,0,0,123
22195,253102,Hataitai North East,Hataitai North East,253400,Hataitai South,Hataitai South,0,0,6,0,18,0,0,0,0,0,24,0,0,9,0,12,0,0,0,0,0,21
22196,253102,Hataitai North East,Hataitai North East,253700,Kilbirnie Central,Kilbirnie Central,0,0,0,0,21,0,0,0,0,0,27,0,0,0,0,9,0,0,0,0,0,15
22197,253102,Hataitai North East,Hataitai North East,254200,Kilbirnie East,Kilbirnie East,0,0,0,0,0,0,15,0,0,0,27,0,0,0,0,0,0,9,0,0,0,18
22198,253600,Newtown South,Newtown South,253000,Newtown West,Newtown West,0,0,0,0,24,0,0,0,0,0,33,0,0,0,0,27,0,0,0,0,0,36
22199,253102,Hataitai North East,Hataitai North East,255100,Strathmore (Wellington City),Strathmore (Wellington City),0,0,0,0,0,15,0,0,0,0,21,0,0,9,0,0,9,9,0,0,0,27
22200,253200,Evans Bay,Evans Bay,250700,Pipitea-Kaiwharawhara,Pipitea-Kaiwharawhara,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
22201,253200,Evans Bay,Evans Bay,250902,Thorndon South,Thorndon South,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
22202,253200,Evans Bay,Evans Bay,251300,Wellington University,Wellington University,0,6,0,0,0,0,9,0,0,0,18,0,6,0,0,0,0,18,0,0,0,33
22203,253200,Evans Bay,Evans Bay,251700,Vivian West,Vivian West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
22204,253200,Evans Bay,Evans Bay,251800,Courtenay,Courtenay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22205,253200,Evans Bay,Evans Bay,252400,Mount Cook East,Mount Cook East,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,18
22206,253200,Evans Bay,Evans Bay,252502,Mount Victoria South,Mount Victoria South,0,0,0,0,6,0,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,18
22207,253200,Evans Bay,Evans Bay,252900,Newtown North,Newtown North,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
22208,253200,Evans Bay,Evans Bay,253102,Hataitai North East,Hataitai North East,0,0,15,0,21,0,0,0,0,0,33,0,0,9,0,21,0,0,0,0,0,27
22209,253200,Evans Bay,Evans Bay,253200,Evans Bay,Evans Bay,15,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,30
22210,253200,Evans Bay,Evans Bay,253400,Hataitai South,Hataitai South,0,0,9,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6
22211,253200,Evans Bay,Evans Bay,253700,Kilbirnie Central,Kilbirnie Central,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
22212,253200,Evans Bay,Evans Bay,254200,Kilbirnie East,Kilbirnie East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
22213,253200,Evans Bay,Evans Bay,255100,Strathmore (Wellington City),Strathmore (Wellington City),0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,12
22214,253300,Berhampore,Berhampore,239900,Porirua Central,Porirua Central,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
22215,253300,Berhampore,Berhampore,244700,Petone East,Petone East,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,12
22216,253300,Berhampore,Berhampore,250700,Pipitea-Kaiwharawhara,Pipitea-Kaiwharawhara,0,0,0,0,0,0,12,0,0,0,30,0,0,0,0,0,0,6,0,0,0,12
22217,253300,Berhampore,Berhampore,250902,Thorndon South,Thorndon South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22218,253300,Berhampore,Berhampore,251300,Wellington University,Wellington University,0,12,0,6,9,0,45,0,0,0,75,0,18,0,6,0,0,48,0,0,6,84
22219,253300,Berhampore,Berhampore,251400,Wellington Central,Wellington Central,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
22220,253300,Berhampore,Berhampore,251602,Dixon Street East,Dixon Street East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,12
22221,253300,Berhampore,Berhampore,251700,Vivian West,Vivian West,0,0,0,0,0,0,12,0,0,0,21,0,0,0,0,0,0,0,0,0,0,6
22222,253300,Berhampore,Berhampore,251800,Courtenay,Courtenay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12
22223,253300,Berhampore,Berhampore,252100,Vivian East,Vivian East,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
22224,253300,Berhampore,Berhampore,252400,Mount Cook East,Mount Cook East,0,6,12,0,30,0,24,0,0,0,81,0,0,6,0,21,12,33,0,0,0,81
22225,253300,Berhampore,Berhampore,252502,Mount Victoria South,Mount Victoria South,0,0,0,0,6,12,0,0,0,0,30,0,0,6,0,0,9,15,0,0,0,33
22226,253300,Berhampore,Berhampore,252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22227,253300,Berhampore,Berhampore,252900,Newtown North,Newtown North,0,0,9,0,30,0,0,0,0,0,45,0,0,12,0,12,0,12,0,0,0,39
22228,253300,Berhampore,Berhampore,253000,Newtown West,Newtown West,0,0,6,0,36,0,0,0,0,0,45,0,0,6,0,39,0,0,0,0,0,51
22229,253300,Berhampore,Berhampore,253300,Berhampore,Berhampore,60,0,27,0,132,0,0,0,0,0,228,90,0,27,9,99,0,0,0,0,0,228
22230,253300,Berhampore,Berhampore,253600,Newtown South,Newtown South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
22231,253300,Berhampore,Berhampore,253700,Kilbirnie Central,Kilbirnie Central,0,0,12,0,0,0,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,15
22232,253300,Berhampore,Berhampore,254000,Island Bay East,Island Bay East,0,0,21,0,0,0,0,0,0,0,27,0,0,12,0,0,0,0,0,0,0,12
22233,253300,Berhampore,Berhampore,254200,Kilbirnie East,Kilbirnie East,0,0,0,0,0,12,0,0,0,0,24,0,0,0,0,0,6,0,0,0,0,15
22234,253400,Hataitai South,Hataitai South,250700,Pipitea-Kaiwharawhara,Pipitea-Kaiwharawhara,0,0,0,0,0,0,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
22235,253400,Hataitai South,Hataitai South,251300,Wellington University,Wellington University,0,0,0,0,0,0,12,0,0,0,27,0,6,0,0,0,0,36,0,0,0,54
22236,253400,Hataitai South,Hataitai South,251400,Wellington Central,Wellington Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
22237,253400,Hataitai South,Hataitai South,251700,Vivian West,Vivian West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
22238,253400,Hataitai South,Hataitai South,252400,Mount Cook East,Mount Cook East,0,6,0,0,6,0,0,0,0,0,21,0,0,0,0,18,0,6,0,0,0,33
22239,253400,Hataitai South,Hataitai South,252502,Mount Victoria South,Mount Victoria South,0,0,9,0,12,0,0,0,0,0,30,0,0,9,0,15,6,0,0,0,0,36
22240,253400,Hataitai South,Hataitai South,253101,Hataitai North West,Hataitai North West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
22241,253400,Hataitai South,Hataitai South,253102,Hataitai North East,Hataitai North East,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
22242,253400,Hataitai South,Hataitai South,253400,Hataitai South,Hataitai South,33,0,9,0,54,0,0,0,0,0,96,33,0,6,0,39,0,0,0,0,0,78
22243,253400,Hataitai South,Hataitai South,253700,Kilbirnie Central,Kilbirnie Central,0,0,0,0,30,0,0,0,0,0,33,0,0,0,6,12,0,0,0,0,0,21
