SA2_code_usual_residence_address,SA2_name_usual_residence_address,SA2_usual_residence_easting,SA2_usual_residence_northing,SA2_code_workplace_address,SA2_name_workplace_address,SA2_workplace_easting,SA2_workplace_northing,Work_at_home,Drive_a_private_car_truck_or_van,Drive_a_company_car_truck_or_van,Passenger_in_a_car_truck_van_or_company_bus,Public_bus,Train,Bicycle,Walk_or_jog,Ferry,Other,Total
324800,St Albans East,1570709.525,5181690.84,317300,Belfast East,1570680.635,5189324.369,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
253100,Hataitai North,1750383.848,5426202.602,251300,Wellington University,1748011.652,5427644.255,-999,9,-999,-999,6,-999,-999,-999,-999,-999,21
135400,West Lynn,1748404.532,5912127.699,133800,Hobson Ridge South,1756737.43,5919843.318,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
324100,Wigram East,1564614.304,5177642.431,323500,Middleton,1566336.442,5178900.439,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
327600,Spreydon North,1569316.494,5177862.387,321800,Bush Inn,1565771.121,5180303.889,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
361600,Richmond (Invercargill City),1244083.282,4850280.358,360900,Otatara,1238024.096,4846799.502,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
125000,Ranui South East,1743022.658,5918137.16,132700,Hobson Ridge North,1757164.846,5920642.219,-999,9,-999,-999,-999,6,-999,-999,-999,-999,21
127900,Henderson North East,1746162.796,5917252.072,147700,Mount Wellington Industrial,1764929.541,5912349.926,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
319300,Hei Hei,1561427.708,5179779.457,321100,Hornby South,1562283.16,5178189.239,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
131400,Stanley Point,1759110.002,5922881.701,131300,Wynyard-Viaduct,1756737.319,5921067.576,-999,6,-999,-999,-999,-999,-999,-999,27,-999,36
191200,Te Puna,1870620.851,5824908.046,194400,Tauranga Hospital,1877444.089,5822451.312,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30
313500,Eyrewell,1542353.534,5194680.919,320400,Hornby Central,1562485.306,5179198.409,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
317300,Belfast East,1570680.635,5189324.369,325500,Tower Junction,1568324.659,5179272.181,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
152200,Botany Downs West,1770523.601,5913450.631,145400,Panmure Glen Innes Industrial,1764932.163,5916434.95,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
301600,Moutere Hills,1602815.121,5431920.686,302400,Richmond West (Tasman District),1614184.276,5424571.934,-999,33,21,-999,-999,-999,-999,-999,-999,-999,57
140800,Epsom Central-South,1757517.938,5915121.164,126600,Takapuna West,1757140.757,5927075.413,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
348300,Frankton Arm,1260418.238,5005005.037,348400,Frankton,1264814.562,5006211.602,-999,150,45,15,24,-999,6,6,-999,-999,252
209800,Mahora,1930380.747,5606885.436,210900,Mayfair,1931550.353,5605044.427,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
141700,Epsom South,1757355.009,5914276.544,152300,East Tamaki,1768053.531,5910316.154,-999,18,6,-999,-999,-999,-999,-999,-999,-999,24
155000,Sunkist Bay,1778042.236,5916284.68,149800,Pakuranga Central,1767275.099,5912942.866,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
128300,McLaren Park,1744424.408,5915113.428,129500,Glendene South,1747385.614,5915285.841,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
174200,Te Aroha West,1838571.721,5840570.197,173900,Morrinsville East,1823744.662,5830241.306,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
150500,Pakuranga Heights North West,1768244.553,5913268.165,133700,Shortland Street,1757651.973,5920600.198,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
137200,Blockhouse Bay North,1751132.642,5913265.733,136000,Eden Terrace,1756850.018,5918699.707,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
131700,Avondale West (Auckland),1750105.097,5915486.033,134500,Anzac Avenue,1757989.843,5920558.746,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
116600,Paremoremo East,1748207.034,5931595.35,138500,Newmarket,1758395.046,5918236.836,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,15
349800,Mosgiel East,1395427.578,4917411.017,352600,Green Island,1401239.749,4913081.127,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
136200,Eden Park,1755609.103,5917597.32,133700,Shortland Street,1757651.973,5920600.198,-999,12,-999,-999,6,6,-999,-999,-999,-999,33
209800,Mahora,1930380.747,5606885.436,212800,Onekawa West,1933849.636,5620868.478,-999,18,12,-999,-999,-999,-999,-999,-999,-999,30
132600,New Lynn North West,1748924.802,5914035.127,146800,Mangere Bridge,1759262.03,5909893.302,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
324400,Riccarton South,1567839.679,5179756.74,334500,Newtons Road,1545044.187,5175724.886,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
227100,Kiwitea,1830120.496,5567853.094,226400,Otairi,1815933.145,5581444.445,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
209000,Lochain Park,1924659.962,5607629.615,208600,Twyford,1927909.022,5609709.091,-999,33,-999,12,-999,-999,-999,-999,-999,-999,54
155800,Ferguson,1767581.974,5907224.951,152300,East Tamaki,1768053.531,5910316.154,-999,129,6,21,12,-999,-999,-999,-999,-999,174
122300,Royal Heights South,1745198.746,5922133.382,135000,Avondale South (Auckland),1751230.239,5914502.064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
193600,Brookfield East,1877011.949,5824232.982,193500,Bethlehem Central,1874607.454,5822170.72,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
158500,Goodwood Heights,1768838.189,5904086.599,152800,Mangere South East,1762633.818,5905013.587,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
149000,Pakuranga West,1766467.126,5912571.924,152300,East Tamaki,1768053.531,5910316.154,-999,126,24,-999,-999,-999,-999,-999,-999,-999,162
241800,Silverstream (Upper Hutt City),1768643.834,5442392.441,239400,Pauatahanui,1763493.22,5448887.005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
127000,Te Atatu South-Central,1747032.517,5919143.072,136000,Eden Terrace,1756850.018,5918699.707,-999,18,9,-999,-999,-999,-999,-999,-999,-999,27
113900,Red Beach West,1751626.247,5946911.106,113600,Kingsway,1750836.337,5947502.75,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
134900,New Lynn Seabrook,1748916.403,5912926.4,142000,Hillsborough North (Auckland),1756617.461,5913269.615,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
135500,Owairaka West,1752462.512,5915372.341,140300,Mount St John,1758660.28,5916697.062,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
120300,West Harbour Clearwater Cove,1746023.721,5924894.553,121600,Royal Heights North,1745160.604,5922914.896,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162900,Clevedon,1782012.167,5901527.908,162300,Ardmore,1778838.677,5896375.263,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
149200,Sunnyhills East,1768515.657,5914397.332,132400,Victoria Park ,1756610.913,5920485.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
165700,Rosa Birch Park,1768239.68,5880474.652,144200,Ellerslie West,1760921.739,5914811.859,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
243000,Upper Hutt Central,1774286.377,5445054.658,251400,Wellington Central,1748699.409,5428091.096,-999,15,-999,-999,-999,27,-999,-999,-999,-999,42
238000,Raumati Beach West,1766919.753,5468695.969,239000,Plimmerton,1756305.775,5452061.815,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
238300,Raumati Beach East,1767792.501,5468005.199,238500,Raumati South,1766950.61,5465869.072,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
177900,Dinsdale North,1797748.615,5815258.876,175900,Rototuna Central,1799644.598,5822100.268,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
243300,Korokoro,1756576.672,5435623.864,244700,Petone East,1758466.916,5434562.131,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18
332400,Clifton Hill,1579638.242,5175645.857,320600,Jellie Park,1566344.056,5182098.016,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
351900,Normanby ,1409356.636,4920602.67,351400,Kaikorai-Bradford,1402085.425,4914305.884,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
303400,Fairose,1615128.574,5421995.864,305900,Omaio,1620452.121,5425179.757,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
339300,Temuka West,1462378.552,5100362.562,340800,Seaview,1459968.808,5082696.297,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
306800,Waitohi (Marlborough District),1683694.771,5428079.138,307100,Renwick,1668925.031,5404503.059,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
106100,Whau Valley,1717223.86,6047974.585,107900,Port-Limeburners,1720319.454,6043043.778,-999,78,27,-999,-999,-999,-999,-999,-999,-999,111
139400,Remuera West,1759182.03,5918050.285,138500,Newmarket,1758395.046,5918236.836,-999,48,-999,-999,-999,-999,-999,27,-999,-999,87
123000,Ranui North,1742824.078,5919453.51,133300,Quay Street-Customs Street,1758388.036,5920736.217,-999,21,-999,-999,-999,9,-999,-999,-999,-999,33
238600,Paekakariki,1765666.846,5462498.972,239900,Porirua Central,1753219.693,5443446.092,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
325300,Edgeware,1571473.429,5182004.245,322100,Malvern,1570129.692,5183346.335,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
205400,Hexton,2032610.095,5713644.047,206600,Whataupoko East,2037994.025,5710043.159,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
150500,Pakuranga Heights North West,1768244.553,5913268.165,157500,Chapel Downs,1769315.943,5906557.227,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
112200,Parakai,1728343.457,5942145.9,127500,Henderson Central,1745181.98,5916125.731,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
123000,Ranui North,1742824.078,5919453.51,144200,Ellerslie West,1760921.739,5914811.859,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
327700,Hoon Hay East,1567708.413,5176386.155,324900,Hagley Park,1569279.482,5180196.929,-999,33,-999,-999,-999,-999,6,-999,-999,-999,45
134700,Kaurilands,1747471.555,5911670.469,132700,Hobson Ridge North,1757164.846,5920642.219,-999,12,-999,-999,-999,6,-999,-999,-999,-999,30
161800,Conifer Grove West,1770105.144,5898014.625,166000,Pukekohe Central,1769781.833,5880236.443,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
344100,Oamaru Gardens,1438342.803,5004086.809,343400,Ngapara,1418717.604,5007567.46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
124100,Piha,1731241.088,5908342.641,132700,Hobson Ridge North,1757164.846,5920642.219,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
195900,Maungatapu,1880203.835,5820678.186,193000,Bethlehem North,1874009.43,5823968.401,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
146000,Mount Wellington North East,1764213.7,5915300.112,133500,Grey Lynn East,1756182.21,5919023.466,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
319800,Riccarton Racecourse,1563060.541,5180334.018,317500,Russley,1564307.123,5184300.776,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
323900,St Albans West,1569988.713,5181891.838,326400,Addington North,1569113.391,5179011.619,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33
138000,Green Bay South,1749378.821,5911192.247,138900,Blockhouse Bay South,1751270.102,5912065.803,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
144700,Glen Innes West,1765503.654,5917588.535,137700,Mount Eden North East,1757367.574,5918190.189,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
205100,Hangaroa,2003113.507,5708709.816,206500,Centennial Crescent,2035949.041,5708715.817,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
257200,Gladstone (Carterton District),1840125.049,5433075.336,255900,Masterton Central,1824029.553,5463329.275,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,33
331700,South New Brighton,1578924.824,5180149.879,330200,New Brighton,1578137.511,5182103.24,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,30
122600,Forrest Hill North,1755899.907,5930641.31,131400,Stanley Point,1759110.002,5922881.701,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,9
132500,Konini,1746393.848,5911719.443,138900,Blockhouse Bay South,1751270.102,5912065.803,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
124600,Glenfield East,1754786.46,5928100.307,131300,Wynyard-Viaduct,1756737.319,5921067.576,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
178500,Fairview Downs,1802879.644,5818173.941,175900,Rototuna Central,1799644.598,5822100.268,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
242900,Clouston Park,1775224.025,5446111.407,242100,Totara Park,1775019.214,5447012.926,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
124200,Ranui South West,1742064.607,5918200.769,123500,Wairau Valley ,1754795.025,5928844.445,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
241300,Riverstone Terraces,1771135.653,5446801.956,241800,Silverstream (Upper Hutt City),1768643.834,5442392.441,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
302100,Waimea West,1606798.923,5424631.802,305200,Victory,1622599.495,5429480.366,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
154200,Aorere South,1763546.344,5905612.081,160900,Manurewa South,1769029.958,5899957.005,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
135300,Symonds Street West,1757195.159,5919565.593,138500,Newmarket,1758395.046,5918236.836,-999,6,-999,-999,18,-999,-999,12,-999,-999,36
241800,Silverstream (Upper Hutt City),1768643.834,5442392.441,244900,Stokes Valley North,1767205.494,5440796.882,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
245300,Woburn,1759907.341,5435074.635,244800,Hutt Central South,1760064.91,5435785.325,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
328600,Aranui,1576181.215,5182438.834,325500,Tower Junction,1568324.659,5179272.181,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
144600,Oneroa West,1778425.179,5926816.083,152300,East Tamaki,1768053.531,5910316.154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
124700,Henderson Valley,1739794.758,5914359.424,145900,Penrose,1762344.246,5912451.073,-999,15,6,-999,-999,-999,-999,-999,-999,-999,21
131400,Stanley Point,1759110.002,5922881.701,132400,Victoria Park ,1756610.913,5920485.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
148600,Favona West,1760266.615,5908502.745,152700,Middlemore,1764081.673,5907928.505,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
120000,Murrays Bay East,1756406.459,5933534.544,115500,Coatesville,1746755.01,5934629.088,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
176800,Crawshaw,1796845.098,5817118.182,179700,Hamilton East Village,1801926.499,5814976.268,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
187800,Ohakuri,1869807.962,5731794.63,187700,Marotiri,1842446.952,5733694.15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
141600,Remuera Waiata,1760811.287,5917203.262,134100,Queen Street South West,1757023.266,5919838.873,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
122600,Forrest Hill North,1755899.907,5930641.31,133200,Queen Street,1757384.655,5920563.801,-999,6,-999,-999,15,-999,-999,-999,-999,-999,24
248700,Paparangi,1752552.05,5435585.256,245700,Gracefield,1760116.522,5432820.526,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
307300,Woodbourne,1675384.761,5401921.874,306300,Marlborough Sounds West,1652472.954,5432612.798,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
244900,Stokes Valley North,1767205.494,5440796.882,244100,Taita North,1764804.118,5440370.366,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
249900,Karori North,1746090.129,5428960.046,250400,Karori South,1745136.237,5427708.958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
153800,Somerville,1772281,5913105.057,131800,Freemans Bay,1756053.034,5920093.299,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
139500,Blockhouse Bay East,1752254.002,5912519.885,152300,East Tamaki,1768053.531,5910316.154,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
248600,Johnsonville North,1751139.027,5435514.874,249200,Johnsonville South,1751032.958,5434031.052,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
315900,Sovereign Palms,1573131.406,5198362.777,328100,Sydenham Central,1570728.302,5178751.901,-999,24,15,-999,-999,-999,-999,-999,-999,-999,39
164300,Drury,1772088.761,5891605.853,162000,Takanini West,1770852.286,5898888.49,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
308300,Witherlea West,1678853.859,5400857.565,308000,Riversdale-Islington,1680707.994,5404566.737,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
318000,Bishopdale West,1565958.64,5184757.404,317700,Hawthornden,1563644.853,5183069.577,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
319000,Bishopdale South,1566531.698,5184216.504,317800,Bishopdale North,1566655.571,5185401.345,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
208600,Twyford,1927909.022,5609709.091,210400,Karamu,1933361.993,5606291.326,-999,18,6,-999,-999,-999,-999,-999,-999,-999,24
337700,Ashburton North,1502769.424,5139432.736,337100,Eiffelton,1492893.89,5131817.248,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
200600,Springfield South,1882791.2,5771139.335,200200,Hillcrest (Rotorua District),1883451.255,5772607.519,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
245200,Avalon East,1763059.271,5437682.581,244700,Petone East,1758466.916,5434562.131,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
314500,Rangiora South West,1566382.534,5204462.036,314400,Rangiora Central,1567208.113,5205478.892,-999,87,12,9,-999,-999,9,12,-999,-999,126
352900,Arthur Street,1405423.785,4916700.428,353200,Campus South,1406901.411,4917615.407,-999,30,-999,-999,-999,-999,6,45,-999,-999,87
141000,Remuera South,1759984.442,5916442.842,136100,Grafton,1757629.885,5919184.097,-999,27,-999,-999,12,-999,-999,-999,-999,-999,45
123100,Glenfield West,1753292.26,5927858.56,117300,Albany Central,1752234.194,5933923.727,-999,30,-999,-999,12,-999,-999,-999,-999,-999,45
125800,Hillcrest West (Auckland),1754190.883,5926155.116,127100,Northcote Central (Auckland),1755628.46,5926017.701,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,6
221300,Egmont Showgrounds,1708481.607,5618519.987,221800,Ramanui,1709439.607,5615181.369,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,54
308300,Witherlea West,1678853.859,5400857.565,307700,Mayfield,1679473.474,5405015.469,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
164500,Hamilton Estate,1754282.708,5876438.087,161700,Takanini Industrial,1770354.606,5899685.183,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
117900,Waiake,1755810.707,5936251.105,144200,Ellerslie West,1760921.739,5914811.859,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
163700,Rosehill,1772271.948,5894413.299,161800,Conifer Grove West,1770105.144,5898014.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
361100,Gladstone (Invercargill City),1242764.356,4851881.906,363300,Bluff,1242561.232,4827888.24,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
154700,Botany North,1771555.804,5911712.191,160100,Manurewa Central,1768257.696,5901112.669,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
169000,Hauraki Plains South,1819868.14,5862821.633,167700,Thames Central,1825730.439,5886537.203,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,27
157900,Clover Park South,1768215.74,5905051.859,162200,Takanini Central,1771251.326,5897768.918,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
121300,Sunnynook North,1755480.038,5931349.784,130700,Narrow Neck,1760247.804,5924067.174,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
174100,Te Aroha East,1839385.424,5842463.686,179400,Hamilton Central,1800941.222,5815100.414,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
